Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2018-01-02,53.405174255371094,53.54301546262479,52.40047901642612,52.40047901642612,31766000
2018-01-03,54.31631851196289,54.544228982927415,53.41612321520075,53.44100198310784,31318000
2018-01-04,54.527305603027344,54.94132655368835,54.45266550573435,54.593490792046104,26052000
2018-01-05,55.25035095214844,55.414069413897295,54.82787129109952,54.90997919575,30250000
2018-01-08,55.44541549682617,55.69173920189661,55.2359182885604,55.285679617799445,24644000
2018-01-09,55.374755859375,55.65591288308646,55.14634804825195,55.65591288308646,26808000
2018-01-10,55.24288558959961,55.37425747451425,54.936352456980806,55.08663114150458,20734000
2018-01-11,55.33793258666992,55.47726582994094,55.060758142760186,55.35087121590882,22424000
2018-01-12,56.263511657714844,56.295854436508904,55.13689790272,55.24090049484167,38586000
2018-01-16,56.265995025634766,57.170670216908654,56.064956516079036,56.74420798172111,36462000
2018-01-17,56.683998107910156,56.6949435504435,55.90720958064976,56.54764894969218,27830000
2018-01-18,56.52824401855469,56.75814388256141,55.95548185055023,56.696438614793244,27498000
2018-01-19,56.902950286865234,56.91688361159748,56.35556804529305,56.63075310702795,30552000
2018-01-22,57.93103790283203,58.06639237406588,56.819352177084845,56.9188786402116,29550000
2018-01-23,58.5286750793457,58.645118945615685,58.08479809232796,58.2524953313163,39138000
2018-01-24,58.28583908081055,59.07009164771198,58.09226457517757,58.967083753801106,37128000
2018-01-25,58.82575607299805,58.96807720071806,58.313207148658606,58.75459740741114,29984000
2018-01-26,59.0954704284668,59.0954704284668,58.12361907595811,59.093978385707956,42170000
2018-01-29,59.041725158691406,59.614984641393455,58.92129871548926,59.11736374721337,31494000
2018-01-30,58.58838653564453,59.113874038591106,58.4460654217024,58.605805087963105,37338000
2018-01-31,58.82973861694336,59.03376501007643,58.326145745392616,58.908858639885175,36022000
2018-02-01,58.79838562011719,59.08999453214025,58.1897954782561,58.51971913386568,73514000
2018-02-02,55.693729400634766,56.29585022522512,55.29413912522629,56.10277307587572,117842000
2018-02-05,52.86674499511719,55.484231942129064,52.58559177364152,54.76865134000662,83550000
2018-02-06,53.963504791259766,54.11030204868363,51.255451128173426,51.45300820900175,76630000
2018-02-07,52.519405364990234,54.0680012972298,52.480092131032706,53.99037332091598,51942000
2018-02-08,50.14575958251953,52.943381418294265,49.99597444033088,52.74134820557106,66792000
2018-02-09,52.064579010009766,52.33578147711019,49.61279997434446,51.04992931172337,98360000
